episode_num,cumulative_reward,mean_reward,cumulative_reward_energy_term,mean_reward_energy_term,cumulative_reward_comfort_term,mean_reward_comfort_term,cumulative_abs_energy_penalty,mean_abs_energy_penalty,cumulative_abs_comfort_penalty,mean_abs_comfort_penalty,cumulative_power_demand,mean_power_demand,cumulative_temperature_violation,mean_temperature_violation,comfort_violation_time (%),length (timesteps),time_elapsed (hours)
1,-98538.9346750958,-2.851242322774763,0.0,0.0,-98538.9346750958,-2.851242322774763,-22058303.987474255,-638.2611107486764,-98538.9346750958,-2.851242322774763,22058303.987474255,638.2611107486764,24056.569860458374,0.6960813038327076,69.06918202598304,34561,2880.0
2,-97017.02241780034,-2.8072055097743154,0.0,0.0,-97017.02241780034,-2.8072055097743154,-22510933.695973445,-651.3580351844168,-97017.02241780034,-2.8072055097743154,22510933.695973445,651.3580351844168,23187.22207069397,0.6709265645455431,67.99571771650126,34561,2880.0
3,-94671.69704538157,-2.7393430858038648,0.0,0.0,-94671.69704538157,-2.7393430858038648,-22476096.10907305,-650.350003156049,-94671.69704538157,-2.7393430858038648,22476096.10907305,650.350003156049,22638.09029197693,0.6550373348372954,68.95344463412518,34561,2880.0
4,-95557.09850792064,-2.764962341085667,0.0,0.0,-95557.09850792064,-2.764962341085667,-22816082.503603272,-660.1875724422243,-95557.09850792064,-2.764962341085667,22816082.503603272,660.1875724422243,23676.092840194702,0.6850721307926708,67.34758832209717,34561,2880.0
5,-102761.9168796894,-2.97343509489842,0.0,0.0,-102761.9168796894,-2.97343509489842,-22941454.888386615,-663.8152456130387,-102761.9168796894,-2.97343509489842,22941454.888386615,663.8152456130387,24909.90758895874,0.720772789032371,69.00263302566476,34561,2880.0
6,-99872.42928667394,-2.889827236304223,0.0,0.0,-99872.42928667394,-2.889827236304223,-22271999.592925195,-644.4444326656595,-99872.42928667394,-2.889827236304223,22271999.592925195,644.4444326656595,23670.022359848022,0.6848964803196765,69.74624576835161,34561,2880.0
7,-113198.94869299947,-3.2754325432002163,0.0,0.0,-113198.94869299947,-3.2754325432002163,-22563101.12251458,-652.867509332019,-113198.94869299947,-3.2754325432002163,22563101.12251458,652.867509332019,25437.21117591858,0.7360304159698663,67.24053123462863,34561,2880.0
8,-106763.57746729649,-3.0892238850490883,0.0,0.0,-106763.57746729649,-3.0892238850490883,-22542182.499631245,-652.2622251050707,-106763.57746729649,-3.0892238850490883,22542182.499631245,652.2622251050707,25474.912534713745,0.7371213117683375,69.2948699401059,34561,2880.0
9,-107394.50672418643,-3.10747993993595,0.0,0.0,-107394.50672418643,-3.10747993993595,-22631944.971446544,-654.8595188497264,-107394.50672418643,-3.10747993993595,22631944.971446544,654.8595188497264,26127.058837890625,0.7559912858185944,67.96388993374035,34561,2880.0
10,-101884.29293002839,-2.948040883392025,0.0,0.0,-101884.29293002839,-2.948040883392025,-22201454.19647622,-642.4031885554463,-101884.29293002839,-2.948040883392025,22201454.19647622,642.4031885554463,25185.6468334198,0.7287513551336747,71.6530192992101,34561,2880.0
