episode_num,cumulative_reward,mean_reward,cumulative_reward_energy_term,mean_reward_energy_term,cumulative_reward_comfort_term,mean_reward_comfort_term,cumulative_abs_energy_penalty,mean_abs_energy_penalty,cumulative_abs_comfort_penalty,mean_abs_comfort_penalty,cumulative_power_demand,mean_power_demand,cumulative_temperature_violation,mean_temperature_violation,comfort_violation_time (%),length (timesteps),time_elapsed (hours)
1,-116497.28203742833,-3.3708704293237366,0.0,0.0,-116497.28203742833,-3.3708704293237366,-20638674.044889897,-597.1838554655642,-116497.28203742833,-3.3708704293237366,20638674.044889897,597.1838554655642,27603.873077392578,0.7987231793227019,68.8377072422673,34561,2880.0
2,-122212.80529079787,-3.536250153090216,0.0,0.0,-122212.80529079787,-3.536250153090216,-21138517.256715536,-611.6469113632968,-122212.80529079787,-3.536250153090216,21138517.256715536,611.6469113632968,28535.19859313965,0.8256712555885315,65.97031335898845,34561,2880.0
3,-120380.33395527888,-3.4832272556504305,0.0,0.0,-120380.33395527888,-3.4832272556504305,-20775801.566398337,-601.1516656943963,-120380.33395527888,-3.4832272556504305,20775801.566398337,601.1516656943963,29067.610969543457,0.8410767062946602,66.82966349353318,34561,2880.0
4,-122138.94186704303,-3.534112901245458,0.0,0.0,-122138.94186704303,-3.534112901245458,-21099506.446977545,-610.518126359304,-122138.94186704303,-3.534112901245458,21099506.446977545,610.518126359304,29582.93448638916,0.8559876876848715,70.58823529411765,34561,2880.0
5,-121619.92863646451,-3.5190951573051072,0.0,0.0,-121619.92863646451,-3.5190951573051072,-21283321.99172641,-615.836863186528,-121619.92863646451,-3.5190951573051072,21283321.99172641,615.836863186528,28720.106815338135,0.831021609240108,68.97659211249675,34561,2880.0
6,-115028.35816667324,-3.328366845100499,0.0,0.0,-115028.35816667324,-3.328366845100499,-20730342.52392834,-599.8362998821858,-115028.35816667324,-3.328366845100499,20730342.52392834,599.8362998821858,26860.33193206787,0.7772086785899268,65.53629813952142,34561,2880.0
7,-137021.55376482906,-3.964744032547137,0.0,0.0,-137021.55376482906,-3.964744032547137,-20920091.863760576,-605.3267321689981,-137021.55376482906,-3.964744032547137,20920091.863760576,605.3267321689981,30385.83168411255,0.879219666785664,64.99811926738232,34561,2880.0
8,-133109.6238105357,-3.851551614888186,0.0,0.0,-133109.6238105357,-3.851551614888186,-20947620.342045426,-606.1232737860366,-133109.6238105357,-3.851551614888186,20947620.342045426,606.1232737860366,31434.188873291016,0.9095540761947631,70.23812968374757,34561,2880.0
9,-128081.92738499337,-3.7060742877602246,0.0,0.0,-128081.92738499337,-3.7060742877602246,-21075326.20204587,-609.8184664943827,-128081.92738499337,-3.7060742877602246,21075326.20204587,609.8184664943827,29629.19694519043,0.8573263004974082,68.34582332687133,34561,2880.0
10,-112814.25645567584,-3.264301402073954,0.0,0.0,-112814.25645567584,-3.264301402073954,-20978630.515524954,-607.0205588982915,-112814.25645567584,-3.264301402073954,20978630.515524954,607.0205588982915,26840.931802749634,0.7766473322554871,66.26833714302248,34561,2880.0
