episode_num,cumulative_reward,mean_reward,cumulative_reward_energy_term,mean_reward_energy_term,cumulative_reward_comfort_term,mean_reward_comfort_term,cumulative_abs_energy_penalty,mean_abs_energy_penalty,cumulative_abs_comfort_penalty,mean_abs_comfort_penalty,cumulative_power_demand,mean_power_demand,cumulative_temperature_violation,mean_temperature_violation,comfort_violation_time (%),length (timesteps),time_elapsed (hours)
1,-244798.76913046604,-7.083297717895429,0.0,0.0,-244798.76913046604,-7.083297717895429,-23117147.225752506,-668.8989359303388,-244798.76913046604,-7.083297717895429,23117147.225752506,668.8989359303388,56688.99887371063,1.6403066803735715,86.0710048899048,34561,2880.0
2,-258319.62980705278,-7.474526325435555,0.0,0.0,-258319.62980705278,-7.474526325435555,-23235072.361673176,-672.3111215761915,-258319.62980705278,-7.474526325435555,23235072.361673176,672.3111215761915,60796.98990440369,1.7591721615857547,87.29492780880183,34561,2880.0
3,-243523.62668502604,-7.046401235099133,0.0,0.0,-243523.62668502604,-7.046401235099133,-23254616.49956162,-672.8766348252783,-243523.62668502604,-7.046401235099133,23254616.49956162,672.8766348252783,57092.32794570923,1.6519770817624198,86.09415236827638,34561,2880.0
4,-249045.3713364925,-7.206173939134621,0.0,0.0,-249045.3713364925,-7.206173939134621,-23433023.844000317,-678.0388843750092,-249045.3713364925,-7.206173939134621,23433023.844000317,678.0388843750092,60081.6869726181,1.738474738791033,86.97086311159978,34561,2880.0
5,-259554.18769279472,-7.510248486481329,0.0,0.0,-259554.18769279472,-7.510248486481329,-23427485.51095389,-677.8786316826935,-259554.18769279472,-7.510248486481329,23427485.51095389,677.8786316826935,60996.64665222168,1.7649492665573403,88.21504007407192,34561,2880.0
6,-250407.5099484105,-7.24558767211836,0.0,0.0,-250407.5099484105,-7.24558767211836,-23209136.194936603,-671.5606537886748,-250407.5099484105,-7.24558767211836,23209136.194936603,671.5606537886748,59011.46116065979,1.7075075567320541,86.46740545701802,34561,2880.0
7,-284747.5633099516,-8.239223475403692,0.0,0.0,-284747.5633099516,-8.239223475403692,-23126359.404702857,-669.1654920342262,-284747.5633099516,-8.239223475403692,23126359.404702857,669.1654920342262,63479.916191101074,1.836803130529545,88.13691733456787,34561,2880.0
8,-255359.3387388067,-7.388869755173805,0.0,0.0,-255359.3387388067,-7.388869755173805,-23428184.09176755,-677.8988452479036,-255359.3387388067,-7.388869755173805,23428184.09176755,677.8988452479036,58845.930585861206,1.7027178988964469,87.20233789531552,34561,2880.0
9,-263139.24575157557,-7.613982805311793,0.0,0.0,-263139.24575157557,-7.613982805311793,-23424840.109357573,-677.8020864976149,-263139.24575157557,-7.613982805311793,23424840.109357573,677.8020864976149,61127.5952129364,1.7687382874113542,87.06923989467897,34561,2880.0
10,-247125.94509465463,-7.150634985377738,0.0,0.0,-247125.94509465463,-7.150634985377738,-23165519.155721754,-670.2985866817637,-247125.94509465463,-7.150634985377738,23165519.155721754,670.2985866817637,57620.48798751831,1.6672594903795808,86.49344637018605,34561,2880.0
