episode_num,cumulative_reward,mean_reward,cumulative_reward_energy_term,mean_reward_energy_term,cumulative_reward_comfort_term,mean_reward_comfort_term,cumulative_abs_energy_penalty,mean_abs_energy_penalty,cumulative_abs_comfort_penalty,mean_abs_comfort_penalty,cumulative_power_demand,mean_power_demand,cumulative_temperature_violation,mean_temperature_violation,comfort_violation_time (%),length (timesteps),time_elapsed (hours)
1,-12210.828539216445,-0.3484825496351725,-3055.404325899051,-0.08719761204049803,-9155.424213317394,-0.26128493759467447,-61108086.51798102,-1743.9522408099606,-18310.848426634788,-0.5225698751893489,61108086.51798102,1743.9522408099606,18310.848426634788,0.5225698751893489,52.578408150452326,35041,8760.125
2,-12303.279290132381,-0.35112098430743094,-3121.645998826689,-0.0890880707427708,-9181.63329130569,-0.26203291356466013,-62432919.97653377,-1781.7614148554158,-18363.26658261138,-0.5240658271293203,62432919.97653377,1781.7614148554158,18363.26658261138,0.5240658271293203,52.732513341514235,35041,8760.035714285714
3,-12460.269050317975,-0.3556012856825906,-3035.26566301667,-0.0866228785107497,-9425.003387301305,-0.2689784071718409,-60705313.2603334,-1732.4575702149941,-18850.00677460261,-0.5379568143436818,60705313.2603334,1732.4575702149941,18850.00677460261,0.5379568143436818,53.42598670129277,35041,8760.05
4,-12431.50507163212,-0.3547803958799121,-3163.3320723439274,-0.0902777417906372,-9268.172999288194,-0.2645026540892749,-63266641.446878545,-1805.554835812744,-18536.345998576388,-0.5290053081785498,63266641.446878545,1805.554835812744,18536.345998576388,0.5290053081785498,52.66116834565223,35041,8760.0625
5,-12411.725012907114,-0.3542158964870752,-3125.190089596394,-0.08918921488574184,-9286.53492331072,-0.26502668160133336,-62503801.79192789,-1783.784297714837,-18573.06984662144,-0.5300533632026667,62503801.79192789,1783.784297714837,18573.06984662144,0.5300533632026667,52.952255928769155,35041,8760.05
6,-12205.504355348856,-0.3483306037485404,-3115.553250058999,-0.08891419092634129,-9089.951105289858,-0.2594164128221991,-62311065.00117997,-1778.2838185268256,-18179.902210579716,-0.5188328256443983,62311065.00117997,1778.2838185268256,18179.902210579716,0.5188328256443983,52.17316857395622,35041,8760.0625
7,-12333.89354077776,-0.35199467867516443,-3083.9777223041656,-0.08801306285114628,-9249.915818473595,-0.26398161582401813,-61679554.4460833,-1760.2612570229253,-18499.83163694719,-0.5279632316480363,61679554.4460833,1760.2612570229253,18499.83163694719,0.5279632316480363,52.709682942838384,35041,8760.035714285714
8,-12207.688494152182,-0.34839293647694586,-3095.6413872444464,-0.08834593000126845,-9112.047106907734,-0.26004700647567736,-61912827.744888924,-1766.9186000253687,-18224.094213815468,-0.5200940129513547,61912827.744888924,1766.9186000253687,18224.094213815468,0.5200940129513547,52.4985017550869,35041,8760.0
9,-12452.100199796381,-0.355368156386883,-3113.1356381761007,-0.08884519515342754,-9338.964561620282,-0.26652296123345554,-62262712.763522,-1776.90390306855,-18677.929123240563,-0.5330459224669111,62262712.763522,1776.90390306855,18677.929123240563,0.5330459224669111,52.74678234068663,35041,8760.125
10,-12421.490669394394,-0.35449459672929207,-3109.652163635777,-0.08874578092567857,-9311.838505758617,-0.2657488158036135,-62193043.27271554,-1774.9156185135714,-18623.677011517233,-0.531497631607227,62193043.27271554,1774.9156185135714,18623.677011517233,0.531497631607227,52.53560115293513,35041,8760.041666666666
